SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-21-2017,Single Family Residential,1514 SW Birdie,Corvallis,OR,97333-1158,375500,3,3.0,Country Club Meadows,1712,9583,1993,268,219,,Sold,,,http://www.redfin.com/OR/Corvallis/1514-SW-Birdie-Dr-97333/home/25908259,WVMLS,719007,N,Y,44.5510327,-123.2915442
PAST SALE,June-26-2017,Single Family Residential,4937 SW Roseberry,Corvallis,OR,97333-1362,305000,3,3.0,Sunset Meadows,1866,4792,1995,293,163,,Sold,,,http://www.redfin.com/OR/Corvallis/4937-SW-Roseberry-St-97333/home/25908730,WVMLS,717056,N,Y,44.5470076,-123.3078605
PAST SALE,December-29-2015,Single Family Residential,5075 SW Philomath,Corvallis,OR,97333,215000,3,2.0,Corvallis,1060,19166,1959,838,203,,Sold,,,http://www.redfin.com/OR/Corvallis/5075-SW-Philomath-Blvd-97333/home/25900743,WVMLS,693601,N,Y,44.5519719,-123.3094742
PAST SALE,April-6-2016,Single Family Residential,4950 SW Hollyhock,Corvallis,OR,97333,350000,2,2.0,Corvallis,1456,,2005,739,240,,Sold,,,http://www.redfin.com/OR/Corvallis/4950-SW-Hollyhock-Cir-97333/home/25912272,WVMLS,702534,N,Y,44.5417337,-123.3063306
PAST SALE,September-2-2016,Single Family Residential,4718 SW Roseberry,Corvallis,OR,97333-1793,257500,3,2.0,The Gardens,1443,6534,2009,590,178,,Sold,,,http://www.redfin.com/OR/Corvallis/4718-SW-Roseberry-St-97333/home/25912535,WVMLS,706585,N,Y,44.5460918,-123.3046225
PAST SALE,December-7-2016,Single Family Residential,4702 SW Roseberry,Corvallis,OR,97333-1793,258000,3,2.0,The Gardens,1479,4356,2009,494,174,,Sold,,,http://www.redfin.com/OR/Corvallis/4702-SW-Roseberry-St-97333/home/25912534,WVMLS,706588,N,Y,44.5460032,-123.3046464
PAST SALE,July-8-2015,Single Family Residential,1185 SW Cole,Corvallis,OR,97333,395000,5,3.0,Cole's Crossing,1980,9148,2010,1012,199,,Sold,,,http://www.redfin.com/OR/Corvallis/1185-SW-Cole-Pl-97333/home/25912597,WVMLS,689458,N,Y,44.5548811,-123.2922503
PAST SALE,September-27-2016,Single Family Residential,4910 SW Aster,Corvallis,OR,97333-1366,279000,3,2.0,Sunset Meadows,1386,4792,1996,565,201,,Sold,,,http://www.redfin.com/OR/Corvallis/4910-SW-Aster-St-97333/home/25913662,WVMLS,707998,N,Y,44.5460002,-123.307238
PAST SALE,November-4-2016,Single Family Residential,1021 SW 11th,Corvallis,OR,97333,281900,4,2.0,Averys N B & P 2nd,1620,4792,1910,527,174,,Sold,,,http://www.redfin.com/OR/Corvallis/1021-SW-11th-St-97333/home/25914351,WVMLS,711574,N,Y,44.5577632,-123.2702957
PAST SALE,August-17-2015,Single Family Residential,3195 SW Willamette,Corvallis,OR,97333,271900,3,2.0,Western View,1424,11326,1977,972,191,,Sold,,,http://www.redfin.com/OR/Corvallis/3195-SW-Willamette-Ave-97333/home/25914776,WVMLS,693921,N,Y,44.546903,-123.2849283
PAST SALE,October-13-2016,Single Family Residential,1645 SW Country Clb,Corvallis,OR,97333,295500,3,2.0,Squaw Creek,1231,6098,1985,549,240,,Sold,,,http://www.redfin.com/OR/Corvallis/1645-S-West-Country-Club-Pl-97333/home/25914989,WVMLS,708247,N,Y,44.549171,-123.2910627
PAST SALE,November-10-2016,Single Family Residential,4910 SW Dakota,Corvallis,OR,97333,238000,3,2.0,Pleasant Acres,1164,10454,1958,521,204,,Sold,,,http://www.redfin.com/OR/Corvallis/4910-SW-Dakota-Ave-97333/home/25915225,WVMLS,709389,N,Y,44.5553696,-123.3068182
PAST SALE,June-26-2015,Single Family Residential,1122 SW Sunset,Corvallis,OR,97333,399000,3,2.5,Corvallis,2420,16988,1965,1024,165,,Sold,,,http://www.redfin.com/OR/Corvallis/1122-SW-Sunset-Dr-97333/home/25915307,WVMLS,686584,N,Y,44.5556307,-123.3001801
PAST SALE,October-17-2016,Single Family Residential,124 NW 14th,Corvallis,OR,97330,335000,4,3.0,Corvallis,1592,3920,1926,545,210,,Sold,,,http://www.redfin.com/OR/Corvallis/124-NW-14th-St-97330/home/25915409,WVMLS,705985,N,Y,44.5678655,-123.2721062
PAST SALE,April-24-2015,Single Family Residential,4892 SW Roseberry,Corvallis,OR,97333,247500,3,2.0,Sunset Meadows,1418,4792,1995,1087,175,,Sold,,,http://www.redfin.com/OR/Corvallis/4892-SW-Roseberry-St-97333/home/25916014,WVMLS,687566,N,Y,44.5466283,-123.3063096
PAST SALE,September-7-2016,Single Family Residential,4924 SW Hollyhock,Corvallis,OR,97333,370000,3,2.0,Stony Brook,1703,4356,2005,585,217,,Sold,,,http://www.redfin.com/OR/Corvallis/4924-SW-Hollyhock-Cir-97333/home/25916073,WVMLS,708707,N,Y,44.5425112,-123.3063002
PAST SALE,November-6-2015,Single Family Residential,1140 SW Gerold,Corvallis,OR,97333,206800,2,1.0,Corvallis,1176,6098,1962,891,176,,Sold,,,http://www.redfin.com/OR/Corvallis/1140-SW-Gerold-St-97333/home/25916218,WVMLS,697609,N,Y,44.554985,-123.308329
PAST SALE,,Single Family Residential,1025 SW Grove St,Corvallis,OR,97333,240000,3,2.0,,1356,8276,1980,,177,,,,,http://www.redfin.com/OR/Corvallis/1025-SW-Grove-St-97333/home/25916338,,,N,Y,44.5564185,-123.2827665
PAST SALE,May-26-2016,Single Family Residential,4920 SW Roseberry,Corvallis,OR,97333-1362,310000,3,3.0,Sunset Meadows,1866,4792,1995,689,166,,Sold,,,http://www.redfin.com/OR/Corvallis/4920-SW-Roseberry-St-97333/home/25916462,WVMLS,702387,N,Y,44.5466247,-123.3074274
PAST SALE,,Single Family Residential,4891 SW Aster St,Corvallis,OR,97333,195000,3,2.0,,1330,4792,1995,,147,,,,,http://www.redfin.com/OR/Corvallis/4891-SW-Aster-St-97333/home/25917480,,,N,Y,44.5463946,-123.3062832
PAST SALE,,Single Family Residential,321 SW 8th St,Corvallis,OR,97333,241000,3,1.0,,1167,5227,1907,,207,,,,,http://www.redfin.com/OR/Corvallis/321-SW-8th-St-97333/home/25917494,,,N,Y,44.5632163,-123.2671266
PAST SALE,April-19-2017,Single Family Residential,1606 SW Country Clb,Corvallis,OR,97333-1418,397000,4,3.0,Club 35,2160,5663,1993,361,184,,Sold,,,http://www.redfin.com/OR/Corvallis/1606-S-West-Country-Club-Pl-97333/home/25917900,WVMLS,715243,N,Y,44.5484736,-123.2903571
PAST SALE,August-27-2015,Single Family Residential,1025 SW Stamm,Corvallis,OR,97333,283000,3,2.0,Corvallis,1476,14375,1960,962,192,,Sold,,,http://www.redfin.com/OR/Corvallis/1025-SW-Stamm-Pl-97333/home/25918550,WVMLS,692330,N,Y,44.5563288,-123.2873479
PAST SALE,November-20-2015,Single Family Residential,3283 SW Knollbrook,Corvallis,OR,97333,222000,3,2.0,Western View Second Addn,1533,8276,1979,877,145,,Sold,,,http://www.redfin.com/OR/Corvallis/3283-SW-Knollbrook-Ave-97333/home/25919141,WVMLS,694928,N,Y,44.5486955,-123.2858972
PAST SALE,November-10-2016,Single Family Residential,4773 SW Hollyhock,Corvallis,OR,97333,375000,2,2.0,STONEYBROOK VILLAGE,1642,5663,2000,521,228,,Sold,,,http://www.redfin.com/OR/Corvallis/4773-SW-Hollyhock-Cir-97333/home/25919318,WVMLS,710605,N,Y,44.5451734,-123.3049589
PAST SALE,,Single Family Residential,1679 SW Easy St,Corvallis,OR,97333,220000,3,2.0,,1157,3485,2003,,190,,,,,http://www.redfin.com/OR/Corvallis/1679-SW-Easy-St-97333/home/25919882,,,N,Y,44.5489221,-123.3100261
PAST SALE,May-3-2016,Single Family Residential,4683 SW 47th,Corvallis,OR,97333-1765,380000,3,2.0,Corvallis,1784,7405,2003,712,213,,Sold,,,http://www.redfin.com/OR/Corvallis/4683-SW-47th-Pl-97333/home/25920097,WVMLS,701794,N,Y,44.5453218,-123.3034002
PAST SALE,June-16-2016,Single Family Residential,3810 SW West Hls,Corvallis,OR,97333,305000,3,2.0,Corvallis,1783,10019,1957,668,171,,Sold,,,http://www.redfin.com/OR/Corvallis/3810-SW-West-Hills-Rd-97333/home/25920103,WVMLS,703585,N,Y,44.5566937,-123.2946664
PAST SALE,September-21-2017,Single Family Residential,3512 NW Van Buren,Corvallis,OR,97330,375000,3,2.0,Corvallis,2057,12197,1951,206,182,,Sold,,,http://www.redfin.com/OR/Corvallis/3512-NW-Van-Buren-Ave-97330/home/25920406,WVMLS,721784,N,Y,44.5705012,-123.290457
PAST SALE,May-1-2015,Single Family Residential,3284 SW Knollbrook,Corvallis,OR,97333,243500,4,2.0,Western View,1804,11326,1974,1080,135,,Sold,,,http://www.redfin.com/OR/Corvallis/3284-SW-Knollbrook-Ave-97333/home/25920495,WVMLS,678784,N,Y,44.5482815,-123.2858971
PAST SALE,June-18-2015,Single Family Residential,4973 SW Aster,Corvallis,OR,97333,277000,3,3.0,Sunset Meadows,1813,4792,1995,1032,153,,Sold,,,http://www.redfin.com/OR/Corvallis/4973-SW-Aster-St-97333/home/25921734,WVMLS,689591,N,Y,44.5463755,-123.3089239
PAST SALE,December-14-2016,Single Family Residential,3320 SW Chintimini,Corvallis,OR,97333,308300,2,2.0,Country Club Hts 2,1726,9583,1954,487,179,,Sold,,,http://www.redfin.com/OR/Corvallis/3320-SW-Chintimini-Ave-97333/home/25922857,WVMLS,709227,N,Y,44.5455055,-123.2856175
PAST SALE,June-7-2016,Single Family Residential,1020 SW E,Corvallis,OR,97333-4213,288000,3,2.0,Corvallis,1628,5227,1935,677,177,,Sold,,,http://www.redfin.com/OR/Corvallis/1020-Southwest-E-Ave-97333/home/25922942,WVMLS,702849,N,Y,44.5570859,-123.2698976
PAST SALE,,Single Family Residential,4785 SW Hollyhock Cir,Corvallis,OR,97333,395000,2,2.0,,1900,6970,1999,,208,,,,,http://www.redfin.com/OR/Corvallis/4785-SW-Hollyhock-Cir-97333/home/25922445,,,N,Y,44.5454071,-123.3049854
PAST SALE,April-14-2017,Single Family Residential,4855 SW Hollyhock,Corvallis,OR,97333-1387,400000,3,2.0,stonybrook,1917,5663,2003,366,209,,Sold,,,http://www.redfin.com/OR/Corvallis/4855-SW-Hollyhock-Cir-97333/home/25922467,WVMLS,715768,N,Y,44.5444569,-123.3064023
PAST SALE,,Single Family Residential,3020 SW Western Blvd,Corvallis,OR,97333,285000,3,1.0,,1152,8276,1943,,247,,,,,http://www.redfin.com/OR/Corvallis/3020-SW-Western-Blvd-97333/home/25922465,,,N,Y,44.5566609,-123.2851363
PAST SALE,November-5-2015,Single Family Residential,4618 SW 47th,Corvallis,OR,97333,385000,4,3.0,Meadowlark,2089,5663,2003,892,184,,Sold,,,http://www.redfin.com/OR/Corvallis/4618-SW-47th-Pl-97333/home/25922478,WVMLS,694507,N,Y,44.5453414,-123.3022336
PAST SALE,August-31-2015,Single Family Residential,4649 SW Hollyhock,Corvallis,OR,97333,365000,2,2.0,Stoneybrook Village,1640,6970,2003,958,223,,Sold,,,http://www.redfin.com/OR/Corvallis/4649-SW-Hollyhock-Cir-97333/home/25922502,WVMLS,692094,N,Y,44.544383,-123.3029381
PAST SALE,March-9-2017,Single Family Residential,1825 SW Easy,Corvallis,OR,97333,252500,3,3.0,Rosebrook,1244,3049,2003,402,203,,Sold,,,http://www.redfin.com/OR/Corvallis/1825-SW-Easy-St-97333/home/25924598,WVMLS,714081,N,Y,44.5477094,-123.3099054
PAST SALE,,Single Family Residential,4904 SW Roseberry St,Corvallis,OR,97333,275000,3,2.0,,1242,5663,1996,,221,,,,,http://www.redfin.com/OR/Corvallis/4904-SW-Roseberry-St-97333/home/25923594,,,N,Y,44.5466367,-123.3070222
PAST SALE,April-30-2015,Single Family Residential,927 SW 10th,Corvallis,OR,97333,230500,3,1.0,Averys N B & P 2nd,966,5227,1925,1081,239,,Sold,,,http://www.redfin.com/OR/Corvallis/927-SW-10th-St-97333/home/25923685,WVMLS,688278,N,Y,44.5586813,-123.2694673
PAST SALE,May-23-2016,Single Family Residential,3630 SW Country Clb,Corvallis,OR,97333,230000,2,1.0,Corvallis,1158,9583,1942,692,199,,Sold,,,http://www.redfin.com/OR/Corvallis/3630-SW-Country-Club-Dr-97333/home/25924793,WVMLS,706853,N,Y,44.5481115,-123.291214
PAST SALE,,Single Family Residential,1686 SW Knollbrook Pl,Corvallis,OR,97333,275000,3,2.0,,1540,7841,1976,,179,,,,,http://www.redfin.com/OR/Corvallis/1686-SW-Knollbrook-Pl-97333/home/25924813,,,N,Y,44.549257,-123.286617
PAST SALE,August-30-2016,Single Family Residential,4676 SW 47th,Corvallis,OR,97333,369500,3,2.0,Corvallis,1804,5663,2004,593,205,,Sold,,,http://www.redfin.com/OR/Corvallis/4676-SW-47th-Pl-97333/home/25923855,WVMLS,709474,N,Y,44.5450683,-123.3040491
PAST SALE,,Single Family Residential,1520 SW Birdie Dr,Corvallis,OR,97333,335000,3,2.5,,1889,5663,1993,,177,,,,,http://www.redfin.com/OR/Corvallis/1520-SW-Birdie-Dr-97333/home/25923995,,,N,Y,44.550803,-123.2913827
PAST SALE,February-26-2016,Single Family Residential,4954 SW Hollyhock CL,Corvallis,OR,97333,380000,3,2.0,Stoneybrook,1889,5227,2004,779,201,,Sold,,,http://www.redfin.com/OR/Corvallis/4954-SW-Hollyhock-Cir-97333/home/25927989,WVMLS,696344,N,Y,44.5415288,-123.3063412
PAST SALE,,Single Family Residential,2945 SW Morris Ave,Corvallis,OR,97333,325000,4,2.0,,1932,7841,1926,,168,,,,,http://www.redfin.com/OR/Corvallis/2945-SW-Morris-Ave-97333/home/25928019,,,N,Y,44.5559196,-123.2837952
PAST SALE,April-30-2015,Single Family Residential,5010 SW Hollyhock,Corvallis,OR,97333,374000,3,2.0,Stoneybrook #2,1901,5663,2006,1081,197,,Sold,,,http://www.redfin.com/OR/Corvallis/5010-SW-Hollyhock-Cir-97333/home/25928064,WVMLS,687891,N,Y,44.541406,-123.3030242
PAST SALE,August-16-2016,Single Family Residential,1139 SW Ivy,Corvallis,OR,97333,360000,4,3.0,Corvallis,2080,10019,2004,607,173,,Sold,,,http://www.redfin.com/OR/Corvallis/1139-SW-Ivy-Pl-97333/home/25928327,WVMLS,705717,N,Y,44.5556274,-123.2937915
PAST SALE,October-16-2015,Single Family Residential,1360 SW Hillview,Corvallis,OR,97333,220000,3,2.0,Corvallis,1513,12632,1958,912,145,,Sold,,,http://www.redfin.com/OR/Corvallis/1360-SW-Hillview-Ave-97333/home/25925325,WVMLS,683812,N,Y,44.5525435,-123.3079798
PAST SALE,February-29-2016,Single Family Residential,5049 SW Hollyhock,Corvallis,OR,97333,395000,2,2.0,Corvallis,1867,5663,2005,776,212,,Sold,,,http://www.redfin.com/OR/Corvallis/5049-SW-Hollyhock-Cir-97333/home/25926114,WVMLS,703082,N,Y,44.5421387,-123.3020232
PAST SALE,July-1-2015,Single Family Residential,1446 SW Birdie,Corvallis,OR,97333,338645,5,3.0,Country Club Meadows,2158,8712,1998,1019,157,,Sold,,,http://www.redfin.com/OR/Corvallis/1446-SW-Birdie-Dr-97333/home/25926151,WVMLS,690014,N,Y,44.5527407,-123.2907716
PAST SALE,May-22-2015,Single Family Residential,837 SW 8th,Corvallis,OR,97338,254000,3,2.0,Corvallis,1309,4792,1897,1059,194,,Sold,,,http://www.redfin.com/OR/Corvallis/837-SW-8th-St-97333/home/25927057,WVMLS,687900,N,Y,44.5595152,-123.2690189
PAST SALE,May-25-2017,Single Family Residential,227 NW 23rd,Corvallis,OR,97330,352250,,2.0,North College Hill Additi,2024,6900,1917,325,174,,Sold,,,http://www.redfin.com/OR/Corvallis/227-NW-23rd-St-97330/home/25927097,WVMLS,716992,N,Y,44.569894,-123.2773467
PAST SALE,,Single Family Residential,1524 SW Birdie Dr,Corvallis,OR,97333,340000,3,2.5,,1997,5227,1993,,170,,,,,http://www.redfin.com/OR/Corvallis/1524-SW-Birdie-Dr-97333/home/25927366,,,N,Y,44.5507344,-123.2912225
PAST SALE,June-26-2015,Single Family Residential,4615 SW Birdsong,Corvallis,OR,97333,388200,3,2.0,Stoneybrook,1913,6534,2006,1024,203,,Sold,,,http://www.redfin.com/OR/Corvallis/4615-SW-Birdsong-Dr-97333/home/25928973,WVMLS,690881,N,Y,44.5425337,-123.3025422
PAST SALE,July-20-2015,Single Family Residential,926 SW 11th St,Corvallis,OR,97333,296000,4,2.0,Benton County,1643,4791,1938,1000,180,,Sold,,,http://www.redfin.com/OR/Corvallis/926-SW-11th-St-97333/home/25929691,RMLS,15222819,N,Y,44.5586222,-123.2710024
PAST SALE,February-29-2016,Single Family Residential,226 NW 30th,Corvallis,OR,97330-5137,348000,4,2.0,Hollenberg's Addition,1838,5663,1924,776,189,,Sold,,,http://www.redfin.com/OR/Corvallis/226-NW-30th-St-97330/home/25929693,WVMLS,699742,N,Y,44.5702802,-123.2849745
PAST SALE,January-31-2017,Single Family Residential,3029 Chintimini,Corvallis,OR,97333,280000,2,2.0,Corvallis,1410,10454,1975,439,199,,Sold,,,http://www.redfin.com/OR/Corvallis/3029-SW-Chintimini-Ave-97333/home/25930439,WVMLS,711122,N,Y,44.5459548,-123.2827724
PAST SALE,August-4-2015,Single Family Residential,4591 SW Hollyhock,Corvallis,OR,97333,352500,2,2.0,Corvallis,1465,5663,2007,985,241,,Sold,,,http://www.redfin.com/OR/Corvallis/4591-SW-Hollyhock-Cir-97333/home/25930532,WVMLS,691064,N,Y,44.5436815,-123.3018761
PAST SALE,April-24-2015,Single Family Residential,3311 SW Cascade,Corvallis,OR,97333,390000,3,3.0,Country Club Heights 2nd,2426,12632,1963,1087,161,,Sold,,,http://www.redfin.com/OR/Corvallis/3311-SW-Cascade-Ave-97333/home/25930528,WVMLS,688661,N,Y,44.5450339,-123.2852086
PAST SALE,August-21-2015,Single Family Residential,4791 SW Roseberry,Corvallis,OR,97333,351500,5,3.0,The Gardens,2574,7405,2007,968,137,,Sold,,,http://www.redfin.com/OR/Corvallis/4791-SW-Roseberry-St-97333/home/25930616,WVMLS,684916,N,Y,44.5469333,-123.3034135
PAST SALE,December-16-2016,Single Family Residential,4826 SW Roseberry,Corvallis,OR,97333,364900,4,3.0,The Gardens,1959,4356,2008,485,186,,Sold,,,http://www.redfin.com/OR/Corvallis/4826-SW-Roseberry-St-97333/home/25930628,WVMLS,710095,N,Y,44.5466275,-123.3043445
PAST SALE,,Single Family Residential,1005 SW 53rd St,Corvallis,OR,97333,234500,2,1.5,,1280,9148,1948,,183,,,,,http://www.redfin.com/OR/Corvallis/1005-SW-53rd-St-97333/home/25931412,,,N,Y,44.5560706,-123.3116338
PAST SALE,May-13-2015,Single Family Residential,825 SW Grove,Corvallis,OR,97333,205000,3,2.0,Corvallis,1152,15246,1939,1068,178,,Sold,,,http://www.redfin.com/OR/Corvallis/825-SW-Grove-St-97333/home/25931580,WVMLS,682659,N,Y,44.5580387,-123.2830001
PAST SALE,September-19-2016,Single Family Residential,4655 SW 47th,Corvallis,OR,97333,371000,4,3.0,Corvallis,2260,5227,2003,573,164,,Sold,,,http://www.redfin.com/OR/Corvallis/4655-SW-47th-Pl-97333/home/25932429,WVMLS,707613,N,Y,44.5451243,-123.3031412
PAST SALE,August-13-2015,Single Family Residential,1614 SW Country Clb,Corvallis,OR,97333,280000,3,3.0,Squaw Creek,1745,5227,1993,976,160,,Sold,,,http://www.redfin.com/OR/Corvallis/1614-S-West-Country-Club-Pl-97333/home/25933386,WVMLS,692357,N,Y,44.548812,-123.2903105
PAST SALE,September-15-2016,Single Family Residential,4728 SW Hollyhock,Corvallis,OR,97333,335000,4,3.0,Corvallis,2588,5227,1999,577,129,,Sold,,,http://www.redfin.com/OR/Corvallis/4728-SW-Hollyhock-Cir-97333/home/25933417,WVMLS,710567,N,Y,44.5445412,-123.3055309
PAST SALE,January-19-2016,Single Family Residential,1699 SW Country Club Pl,Corvallis,OR,97333,285000,3,2.0,Benton County,1461,6969,1988,817,195,,Sold,,,http://www.redfin.com/OR/Corvallis/1699-S-West-Country-Club-Pl-97333/home/25896518,RMLS,15649312,N,Y,44.5485552,-123.2920773
PAST SALE,,Single Family Residential,4842 SW Aster St,Corvallis,OR,97333,320000,3,2.5,,1514,5663,1996,,211,,,,,http://www.redfin.com/OR/Corvallis/4842-SW-Aster-St-97333/home/25916493,,,N,Y,44.546668,-123.3049589
PAST SALE,March-14-2016,Single Family Residential,5260 SW West Hls,Corvallis,OR,97330,211000,2,1.0,Corvallis,948,6970,1905,762,223,,Sold,,,http://www.redfin.com/OR/Corvallis/5260-SW-West-Hills-Rd-97333/home/25923993,WVMLS,698543,N,Y,44.556111,-123.311332
PAST SALE,June-22-2015,Single Family Residential,227 SW 6th,Corvallis,OR,97333,285000,3,1.0,Corvallis,1298,5450,1920,1028,220,,Sold,,,http://www.redfin.com/OR/Corvallis/227-SW-6th-St-97333/home/44649023,WVMLS,684139,N,Y,44.5635576,-123.2645768
PAST SALE,November-23-2016,Single Family Residential,1175 SW Ivy,Corvallis,OR,97333,325000,4,3.0,Westside Estates,1973,9148,1996,508,165,,Sold,,,http://www.redfin.com/OR/Corvallis/1175-SW-Ivy-Pl-97333/home/25921588,WVMLS,708277,N,Y,44.5548813,-123.2937243
PAST SALE,January-11-2018,Single Family Residential,4727 SW Roseberry,Corvallis,OR,97333-1793,288000,3,3.0,The Gardens,1466,3920,2006,94,196,,Sold,,,http://www.redfin.com/OR/Corvallis/4727-SW-Roseberry-St-97333/home/25928990,WVMLS,726884,N,Y,44.5463,-123.30355
PAST SALE,May-10-2017,Single Family Residential,4370 SW Philomath,Corvallis,OR,97333,218000,2,1.0,Corvallis,1164,12632,1954,340,187,,Sold,,,http://www.redfin.com/OR/Corvallis/4370-SW-Philomath-Blvd-97333/home/25917709,WVMLS,716259,N,Y,44.5539965,-123.3006643
PAST SALE,July-3-2017,Single Family Residential,1027 SW 10th,Corvallis,OR,97333,265000,2,1.0,Avery's N B & P 2nd,1092,3920,1941,286,243,,Sold,,,http://www.redfin.com/OR/Corvallis/1027-SW-10th-St-97333/home/25893942,WVMLS,717937,N,Y,44.5576173,-123.269263
PAST SALE,January-26-2018,Single Family Residential,2510 SW 45th,Corvallis,OR,97333,295000,3,2.0,Corvallis,1592,15682,1959,79,185,,Sold,,,http://www.redfin.com/OR/Corvallis/2510-SW-45th-Pl-97333/home/25903999,WVMLS,725492,N,Y,44.540857,-123.302009
PAST SALE,February-24-2017,Single Family Residential,1636 SW Brooklane,Corvallis,OR,97333,287674,4,2.0,Corvallis,1815,17424,1960,415,158,,Sold,,,http://www.redfin.com/OR/Corvallis/1636-SW-Brooklane-Dr-97333/home/25922747,WVMLS,714047,N,Y,44.5496804,-123.2811424
PAST SALE,April-12-2018,Single Family Residential,5416 SW Touchstone,Corvallis,OR,97333,399000,3,3.0,"Touchstone Commons, LLC",1955,3049,2017,3,204,,Sold,,,http://www.redfin.com/OR/Corvallis/5416-SW-Touchstone-97333/home/144718092,WVMLS,728397,N,Y,44.5645659,-123.2620435
PAST SALE,October-5-2016,Single Family Residential,2501 SW Wolverine,Corvallis,OR,97333,157500,3,2.25,Oakmont,1973,13504,2017,557,80,,Sold,,,http://www.redfin.com/OR/Corvallis/2501-SW-Wolverine-Dr-97333/home/44586079,WVMLS,662777,N,Y,44.54178,-123.2872249
PAST SALE,July-28-2015,Single Family Residential,3355 SW Hawkeye,Corvallis,OR,97333,150350,4,2.25,Oakmont,2276,16117,2016,992,66,,Sold,,,http://www.redfin.com/OR/Corvallis/3355-SW-Hawkeye-Ave-97333/home/44586095,WVMLS,662772,N,Y,44.5422879,-123.287248
PAST SALE,,Single Family Residential,212 NW 28th St,Corvallis,OR,97330,300000,4,3.0,,2668,4792,1919,,112,,,,,http://www.redfin.com/OR/Corvallis/212-NW-28th-St-97330/home/25897850,,,N,Y,44.5700238,-123.2828313
PAST SALE,September-22-2017,Single Family Residential,1435 SW Birdie,Corvallis,OR,97333,309165,3,2.0,Corvallis,1377,4792,1993,205,225,,Sold,,,http://www.redfin.com/OR/Corvallis/1435-SW-Birdie-Dr-97333/home/25896497,WVMLS,725375,N,Y,44.5522769,-123.2900923
PAST SALE,,Single Family Residential,2140 SW 49th St,Corvallis,OR,97333,265100,3,2.0,,2474,17424,1960,,107,,,,,http://www.redfin.com/OR/Corvallis/2140-SW-49th-St-97333/home/25899920,,,N,Y,44.5441591,-123.3070631
PAST SALE,November-27-2017,Single Family Residential,1150 SW 35th,Corvallis,OR,97333,251000,2,1.0,Corvallis,1296,11761,1951,139,194,,Sold,,,http://www.redfin.com/OR/Corvallis/1150-SW-35th-St-97333/home/25904004,WVMLS,725897,N,Y,44.5551377,-123.289992
PAST SALE,October-16-2017,Single Family Residential,939 SW 13th,Corvallis,OR,97333-4233,290000,4,2.0,Corvallis,1560,4792,2002,181,186,,Sold,,,http://www.redfin.com/OR/Corvallis/939-SW-13th-St-97333/home/25912303,WVMLS,724765,N,Y,44.558288,-123.2714053
PAST SALE,December-23-2016,Single Family Residential,763 NW Jackson,Corvallis,OR,97330,387500,3,2.0,Country Add to the Town,1744,3049,1920,478,222,,Sold,,,http://www.redfin.com/OR/Corvallis/763-NW-Jackson-Ave-97330/home/25913450,WVMLS,711845,N,Y,44.566819,-123.2653501
PAST SALE,December-22-2017,Single Family Residential,211 NW 16th,Corvallis,OR,97330,360000,2,2.0,Wilkins,1800,5227,1911,114,200,,Sold,,,http://www.redfin.com/OR/Corvallis/211-NW-16th-St-97330/home/25914420,WVMLS,726816,N,Y,44.5689093,-123.273143
PAST SALE,,Single Family Residential,920 SW 10th St,Corvallis,OR,97333,270000,3,1.0,,1080,4792,1928,,250,,,,,http://www.redfin.com/OR/Corvallis/920-SW-10th-St-97333/home/25916236,,,N,Y,44.5588269,-123.2700089
PAST SALE,July-7-2017,Single Family Residential,720 SW 5th,Corvallis,OR,97333,297000,3,1.0,Avery 2nd,1144,5663,1939,282,260,,Sold,,,http://www.redfin.com/OR/Corvallis/720-SW-5th-St-97333/home/25919941,WVMLS,718569,N,Y,44.5585902,-123.266543
PAST SALE,August-16-2017,Single Family Residential,5130 SW Beals,Corvallis,OR,97333-1344,311000,3,2.0,Pleasant View Acres,1255,21780,1961,242,248,,Sold,,,http://www.redfin.com/OR/Corvallis/5130-SW-Beals-Ave-97333/home/25920777,WVMLS,717703,N,Y,44.5445744,-123.3078894
PAST SALE,July-20-2017,Single Family Residential,4883 SW Aster,Corvallis,OR,97333,303770,3,2.0,Sunset Meadows,1204,4792,1997,269,252,,Sold,,,http://www.redfin.com/OR/Corvallis/4883-SW-Aster-St-97333/home/25921784,WVMLS,720568,N,Y,44.5464147,-123.3060993
PAST SALE,October-12-2017,Single Family Residential,4723 SW Hollyhock,Corvallis,OR,97333-1383,370000,2,3.0,Stoneybrook Village,2004,5227,1999,185,185,,Sold,,,http://www.redfin.com/OR/Corvallis/4723-SW-Hollyhock-Cir-97333/home/25920249,WVMLS,715855,N,Y,44.5444342,-123.3049344
PAST SALE,October-13-2017,Single Family Residential,4928 SW Roseberry,Corvallis,OR,97333,283500,3,2.0,Corvallis,1227,4792,1995,184,231,,Sold,,,http://www.redfin.com/OR/Corvallis/4928-SW-Roseberry-St-97333/home/25929341,WVMLS,727640,N,Y,44.5466329,-123.3076486
